city,lat,lon,timestamp,pm2_5,pm10,no2,o3,so2,co,aqi_category
Shahbad,30.1661671,76.8678617,2025-11-24 00:00:00,119.7,121.1,34.4,50.0,18.8,1085.0,Poor
Bhopalsagar,24.8570795,74.2088163,2025-11-24 00:00:00,59.6,62.4,9.2,88.0,22.3,398.0,Satisfactory
Unjha,23.8042717,72.3912763,2025-11-24 00:00:00,21.8,23.2,21.6,52.0,7.1,486.0,Good
Matenhail,28.5778891,76.4681053,2025-11-24 00:00:00,139.2,141.6,33.5,61.0,20.6,825.0,Very Poor
Israna,29.2781827,76.8508243,2025-11-24 00:00:00,140.2,143.0,31.6,60.0,21.8,1265.0,Very Poor
Barara,30.2142228,77.0383644,2025-11-24 00:00:00,71.7,72.6,35.4,18.0,13.2,1168.0,Moderate
Vaso,22.6609576,72.7553379,2025-11-24 00:00:00,46.7,48.7,24.7,60.0,15.1,701.0,Satisfactory
Chuda,22.4815114,71.6881728,2025-11-24 00:00:00,13.6,15.5,7.9,77.0,6.0,397.0,Good
Daloda,23.9516654,75.1031828,2025-11-24 00:00:00,54.0,56.9,8.8,81.0,18.3,414.0,Satisfactory
Shamgarh,24.1877674,75.6380582,2025-11-24 00:00:00,58.1,61.5,10.7,76.0,21.2,456.0,Satisfactory
Bamori,24.8526208,77.1391296,2025-11-24 00:00:00,56.5,59.1,8.5,83.0,10.1,403.0,Satisfactory
Shadhora,24.6235337,77.5940322,2025-11-24 00:00:00,53.7,57.6,9.2,86.0,9.6,394.0,Satisfactory
Misrikh,27.4326561,80.5315179,2025-11-24 00:00:00,119.0,121.5,20.2,64.0,21.8,761.0,Poor
Patiyali,27.6900264,78.9978361,2025-11-24 00:00:00,165.3,167.6,52.6,23.0,25.4,1237.0,Very Poor
Bilsi,28.1277056,78.9092159,2025-11-24 00:00:00,153.2,155.1,24.1,66.0,27.0,967.0,Very Poor
Meerganj,28.5399127,79.2077565,2025-11-24 00:00:00,118.3,119.7,15.5,73.0,21.6,859.0,Poor
Nirmali,26.3070921,86.5738696,2025-11-24 00:00:00,142.5,147.6,33.2,36.0,21.1,1331.0,Very Poor
Chhota Chhindwara,23.0421412,79.4846248,2025-11-24 00:00:00,106.6,111.5,10.2,68.0,11.4,705.0,Poor
Patharia,23.9003164,79.1952467,2025-11-24 00:00:00,59.6,63.8,4.9,81.0,6.6,375.0,Satisfactory
Patera,23.9958389,79.6859407,2025-11-24 00:00:00,63.1,67.5,5.5,77.0,5.8,361.0,Moderate
Bada Malhera,24.5626881,79.3071806,2025-11-24 00:00:00,57.0,61.9,4.6,86.0,7.0,341.0,Satisfactory
Baldeogarh,24.7557658,79.070009,2025-11-24 00:00:00,67.8,74.0,8.1,83.0,8.8,411.0,Moderate
Palera,25.0205177,79.2279267,2025-11-24 00:00:00,83.6,91.3,20.8,64.0,11.4,464.0,Moderate
Khargapur,24.8221458,79.1445207,2025-11-24 00:00:00,67.8,74.0,8.1,83.0,8.8,411.0,Moderate
Gunnor,24.4601975,80.2490115,2025-11-24 00:00:00,78.9,85.0,11.3,73.0,8.3,410.0,Moderate
Mohan Badodiya,23.6048518,76.3360118,2025-11-24 00:00:00,74.0,77.5,13.3,59.0,8.2,557.0,Moderate
Kesli,23.4185573,78.8061547,2025-11-24 00:00:00,69.4,73.8,5.7,75.0,6.9,395.0,Moderate
Devendranagar,24.6159845,80.3785728,2025-11-24 00:00:00,78.5,85.7,7.2,107.0,9.7,442.0,Moderate
Lalbarra,21.9435431,80.0508928,2025-11-24 00:00:00,79.4,82.0,25.2,40.0,11.9,735.0,Moderate
Khalwa,21.8034559,76.7437506,2025-11-24 00:00:00,62.2,63.3,5.2,98.0,13.1,359.0,Moderate
Rehatgarh,22.2462997,77.2283034,2025-11-24 00:00:00,73.3,75.4,7.9,84.0,9.9,385.0,Moderate
Ichhawar,23.0272718,77.0196962,2025-11-24 00:00:00,81.0,84.1,12.7,76.0,10.1,482.0,Moderate
Gurh,24.5017446,81.5005517,2025-11-24 00:00:00,115.5,122.0,9.4,94.0,15.5,442.0,Poor
Rampur Baghelan,24.5043903,81.0564422,2025-11-24 00:00:00,107.1,112.9,12.0,78.0,14.4,512.0,Poor
Naigaon,18.8491322,77.5310969,2025-11-24 00:00:00,34.9,35.5,8.3,64.0,12.1,484.0,Satisfactory
Lalganj,25.8024606,82.9987693,2025-11-24 00:00:00,120.6,124.8,27.5,47.0,20.6,856.0,Very Poor
Kot Ise Khan,30.9430954,75.13724,2025-11-24 00:00:00,138.3,140.2,32.2,77.0,26.7,1336.0,Very Poor
Usoor,18.4856635,80.750091,2025-11-24 00:00:00,18.7,19.4,7.4,33.0,1.9,247.0,Good
Orcha,19.3640693,81.1809396,2025-11-24 00:00:00,24.8,25.4,13.9,31.0,4.4,251.0,Good
Irinjalakuda,10.3454442,76.215806,2025-11-24 00:00:00,19.6,19.8,17.9,26.0,4.3,545.0,Good
Karambakudi,10.4587359,79.1377187,2025-11-24 00:00:00,6.8,7.7,11.2,43.0,10.6,252.0,Good
Peravurani,10.28721,79.2008579,2025-11-24 00:00:00,6.8,7.7,11.2,43.0,10.6,242.0,Good
Kalimela,18.0729813,81.7491174,2025-11-24 00:00:00,17.4,18.2,10.2,32.0,2.2,370.0,Good
Bellaguntha,19.881396,84.6379062,2025-11-24 00:00:00,50.8,52.2,12.0,60.0,5.7,534.0,Satisfactory
Gada Sarai,22.8225936,81.3291052,2025-11-24 00:00:00,80.6,86.8,8.9,82.0,13.3,396.0,Moderate
Burla,21.5020693,83.8788557,2025-11-24 00:00:00,117.1,119.2,19.5,75.0,47.9,716.0,Poor
Basudebpur,21.1245769,86.7389917,2025-11-24 00:00:00,108.3,110.4,15.8,100.0,18.6,953.0,Poor
Canning,22.310373,88.6578971,2025-11-24 00:00:00,98.0,103.8,13.8,98.0,13.5,761.0,Poor
Rajpur Sonarpur,22.4408748,88.4246368,2025-11-24 00:00:00,152.3,156.9,52.2,56.0,39.9,1062.0,Very Poor
Deganga,22.6869441,88.6542821,2025-11-24 00:00:00,120.6,126.7,29.6,69.0,14.8,1012.0,Very Poor
Domjur,22.6362732,88.2198286,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1387.0,Very Poor
Guma,22.8086638,88.6025047,2025-11-24 00:00:00,120.6,126.7,29.6,69.0,14.8,1145.0,Very Poor
Hugli-Chuchura,22.8992251,88.3921337,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1251.0,Very Poor
Bagda,23.2119457,88.8886857,2025-11-24 00:00:00,162.5,168.1,47.5,28.0,14.6,1093.0,Very Poor
Dhubalia,23.4828103,88.4477949,2025-11-24 00:00:00,176.0,181.1,36.6,41.0,18.1,947.0,Very Poor
Mekhliganj,26.3451783,88.9078861,2025-11-24 00:00:00,106.6,108.7,25.9,74.0,12.8,586.0,Poor
North Paravur,10.1484083,76.2249185,2025-11-24 00:00:00,31.0,31.5,36.7,7.0,8.3,425.0,Satisfactory
Chapar,26.2717515,90.4422855,2025-11-24 00:00:00,53.2,54.6,12.5,62.0,5.9,395.0,Satisfactory
Sarupathar,26.1958971,93.8635826,2025-11-24 00:00:00,31.7,32.4,14.5,28.0,2.3,514.0,Satisfactory
Baikhora,23.2676452,91.5734911,2025-11-24 00:00:00,43.5,44.5,12.1,59.0,3.3,436.0,Satisfactory
Bagafa,23.3086803,91.5652728,2025-11-24 00:00:00,43.5,44.5,12.1,59.0,3.3,436.0,Satisfactory
Mawkyrwat,25.3670039,91.461997,2025-11-24 00:00:00,38.1,39.0,15.0,45.0,2.6,324.0,Satisfactory
Tikrikilla,25.951292,90.2133965,2025-11-24 00:00:00,57.0,58.2,15.3,55.0,5.3,477.0,Satisfactory
Manchal,27.984497,96.6391171,2025-11-24 00:00:00,2.4,2.5,5.6,41.0,0.1,298.0,Good
Sangram,27.8115031,93.5323405,2025-11-24 00:00:00,4.0,4.5,1.0,81.0,0.4,194.0,Good
Thembang,27.3419989,92.3872518,2025-11-24 00:00:00,11.7,12.8,3.0,90.0,1.2,176.0,Good
Billawar,32.6148156,75.6032967,2025-11-24 00:00:00,44.2,46.6,20.4,66.0,8.0,439.0,Satisfactory
Thathri,33.1455645,75.7943451,2025-11-24 00:00:00,49.8,52.9,21.1,67.0,13.6,310.0,Satisfactory
Pattan,34.1603622,74.5559907,2025-11-24 00:00:00,63.3,67.1,21.3,69.0,15.9,833.0,Moderate
Sunderbani,33.0499685,74.4877338,2025-11-24 00:00:00,38.4,40.4,30.0,48.0,7.5,593.0,Satisfactory
Andrott,10.8159395,73.6770629,2025-11-24 00:00:00,6.3,7.2,1.2,97.0,0.5,193.0,Good
Basni,27.1711814,73.6450267,2025-11-24 00:00:00,36.2,38.0,13.5,63.0,5.9,325.0,Satisfactory
Chechat,24.764992,75.8871173,2025-11-24 00:00:00,79.2,83.8,14.2,84.0,20.1,545.0,Moderate
Khejroli,27.3326875,75.6970668,2025-11-24 00:00:00,87.8,90.3,45.2,45.0,13.7,475.0,Moderate
Badhal,27.2559362,75.4382121,2025-11-24 00:00:00,87.8,90.3,45.2,45.0,13.7,492.0,Moderate
Naugawan,27.6551364,76.8866157,2025-11-24 00:00:00,118.5,122.0,57.3,33.0,18.0,741.0,Poor
Baroda Meo,27.48466,76.8690526,2025-11-24 00:00:00,118.5,122.0,57.3,33.0,18.0,764.0,Poor
Ajeetgarh,27.4195097,75.822401,2025-11-24 00:00:00,93.4,96.9,27.6,66.0,16.2,514.0,Poor
Chhapoli,27.7396627,75.5527639,2025-11-24 00:00:00,82.9,86.4,30.9,60.0,13.5,601.0,Moderate
Dundlod,27.9031521,75.2249765,2025-11-24 00:00:00,86.4,89.2,17.5,76.0,14.0,680.0,Moderate
Bagri,25.8960982,73.8074827,2025-11-24 00:00:00,61.2,63.8,20.1,63.0,13.1,387.0,Moderate
Nimaj,26.150045,74.0008592,2025-11-24 00:00:00,61.2,63.8,20.1,63.0,13.1,424.0,Moderate
Suroth,26.8098807,77.1466398,2025-11-24 00:00:00,60.5,64.5,17.3,69.0,7.5,460.0,Moderate
Maniyan,26.8211793,77.9176998,2025-11-24 00:00:00,113.6,118.3,40.6,40.0,12.9,914.0,Poor
Jawal,24.9919706,72.7476883,2025-11-24 00:00:00,41.6,44.8,21.9,63.0,12.7,422.0,Satisfactory
Dei,25.6767282,75.9442913,2025-11-24 00:00:00,92.9,97.3,34.1,55.0,12.2,547.0,Poor
Ganeshpur,21.1512418,79.6432979,2025-11-24 00:00:00,75.0,77.1,24.2,50.0,10.4,657.0,Moderate
Nooan,28.0442205,75.2696085,2025-11-24 00:00:00,86.4,89.2,17.5,76.0,14.0,702.0,Moderate
Guhala,27.6911664,75.6359982,2025-11-24 00:00:00,82.9,86.4,30.9,60.0,13.5,601.0,Moderate
Hetimpur,26.7370982,83.8339235,2025-11-24 00:00:00,99.2,102.0,13.2,74.0,19.9,550.0,Poor
Bapoli,29.3372912,77.0851421,2025-11-24 00:00:00,134.6,136.4,23.8,60.0,19.2,1372.0,Very Poor
Bass,29.1113571,76.199584,2025-11-24 00:00:00,137.4,140.2,35.0,53.0,18.8,1088.0,Very Poor
Ladwa,29.9948236,77.049694,2025-11-24 00:00:00,122.9,124.8,32.8,50.0,20.3,1148.0,Very Poor
Dhaulana,28.63431,77.6490283,2025-11-24 00:00:00,158.8,161.1,36.8,53.0,32.1,1286.0,Very Poor
Bhandara,21.1706698,79.65658,2025-11-24 00:00:00,75.0,77.1,24.2,50.0,10.4,807.0,Moderate
Girola,21.1368196,79.6733086,2025-11-24 00:00:00,75.0,77.1,24.2,50.0,10.4,918.0,Moderate
Lakhandur,20.7549048,79.8838444,2025-11-24 00:00:00,54.2,55.8,11.5,58.0,9.5,594.0,Satisfactory
Chengala,12.5104927,75.0459125,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,376.0,Good
Arjuni Morgaon,20.8187972,80.0226424,2025-11-24 00:00:00,54.2,55.8,11.5,58.0,9.5,457.0,Satisfactory
Puthencruz,9.9694084,76.4232549,2025-11-24 00:00:00,31.0,31.5,36.7,7.0,8.3,1092.0,Satisfactory
Dimapur,25.911744,93.721703,2025-11-24 00:00:00,25.1,26.0,10.2,36.0,2.4,373.0,Good
Mohanur,11.0607317,78.1387557,2025-11-24 00:00:00,16.0,16.3,19.2,37.0,9.2,318.0,Good
Anchalummood,8.9325254,76.6038723,2025-11-24 00:00:00,13.9,14.0,16.1,28.0,4.6,321.0,Good
Begowal,31.6110204,75.5209241,2025-11-24 00:00:00,132.7,133.6,39.7,57.0,21.9,1394.0,Very Poor
Kalikavu,11.1705874,76.3228989,2025-11-24 00:00:00,18.5,18.5,21.0,19.0,3.5,278.0,Good
Chokli,11.7261966,75.5572066,2025-11-24 00:00:00,20.6,20.9,17.6,44.0,5.0,677.0,Good
Narkatpalli,17.2040466,79.1963137,2025-11-24 00:00:00,44.7,46.1,10.8,83.0,10.5,407.0,Satisfactory
Kalady,10.1666308,76.4390495,2025-11-24 00:00:00,31.0,31.5,36.7,7.0,8.3,391.0,Satisfactory
Panitanki,26.6405852,88.171244,2025-11-24 00:00:00,77.8,79.4,16.6,82.0,6.4,1045.0,Moderate
Veppadai,11.4056421,77.7872994,2025-11-24 00:00:00,14.5,14.8,20.8,31.0,5.7,502.0,Good
Kayyur,12.2650346,75.1885108,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,369.0,Good
Nadapuram,11.6851867,75.654366,2025-11-24 00:00:00,20.6,20.9,17.6,44.0,5.0,779.0,Good
Koduvally,11.3594537,75.9119868,2025-11-24 00:00:00,44.9,45.2,32.1,13.0,9.2,824.0,Satisfactory
Tongpal,18.7326722,81.8103789,2025-11-24 00:00:00,35.0,35.7,14.1,45.0,6.5,415.0,Satisfactory
Khour,32.8227325,74.5116162,2025-11-24 00:00:00,91.5,93.4,28.9,47.0,13.6,853.0,Poor
Mariani,26.6539744,94.3165916,2025-11-24 00:00:00,49.5,50.4,22.8,26.0,4.9,585.0,Satisfactory
Nagri Parole,32.3456368,75.4343602,2025-11-24 00:00:00,73.6,74.3,41.4,24.0,7.7,1065.0,Moderate
Arnia,32.520322,74.7985674,2025-11-24 00:00:00,143.0,144.4,75.4,10.0,18.4,1414.0,Very Poor
Thanamandi,33.5388331,74.3683355,2025-11-24 00:00:00,38.0,39.9,16.4,78.0,8.6,221.0,Satisfactory
Langate,34.3748445,74.3063091,2025-11-24 00:00:00,65.9,70.1,26.5,47.0,17.4,403.0,Moderate
Watergam,34.3188109,74.3728939,2025-11-24 00:00:00,65.9,70.1,26.5,47.0,17.4,1001.0,Moderate
Yaripora,33.7224393,75.0168893,2025-11-24 00:00:00,79.4,83.8,62.5,14.0,22.6,319.0,Moderate
Aishmuquam,33.8632632,75.2819464,2025-11-24 00:00:00,42.1,45.2,23.5,36.0,8.8,319.0,Satisfactory
Saiyad Raja,25.2523814,83.3483147,2025-11-24 00:00:00,165.3,172.3,27.9,80.0,34.1,1136.0,Very Poor
Agastmuni,30.3919603,79.0260363,2025-11-24 00:00:00,25.6,27.2,17.7,61.0,6.8,202.0,Good
Dungripali,21.0444825,83.5521707,2025-11-24 00:00:00,112.2,114.1,18.3,81.0,49.5,834.0,Poor
Chavassery,11.9463813,75.6090818,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,806.0,Good
Bhimtal,29.3506056,79.5541717,2025-11-24 00:00:00,52.0,54.0,18.2,65.0,12.9,298.0,Satisfactory
Nedumkandam,9.8404224,77.1543235,2025-11-24 00:00:00,2.0,2.1,6.2,46.0,2.2,211.0,Good
Bounjwah,33.1375242,75.9387231,2025-11-24 00:00:00,23.7,26.8,7.1,75.0,3.5,256.0,Good
Rampur Bushahr,31.4486551,77.6302099,2025-11-24 00:00:00,18.6,19.6,9.9,59.0,3.4,454.0,Good
Dornapal,18.1541505,81.5085125,2025-11-24 00:00:00,17.4,18.2,10.2,32.0,2.2,351.0,Good
Kerlalpal,18.2885295,81.5537345,2025-11-24 00:00:00,22.9,24.1,13.1,33.0,2.8,474.0,Good
Gadiras,18.4899065,81.5431666,2025-11-24 00:00:00,22.9,24.1,13.1,33.0,2.8,340.0,Good
Polampalli,18.1908478,81.3916004,2025-11-24 00:00:00,20.9,21.9,7.1,45.0,2.7,278.0,Good
Renwal Manji,26.6971777,75.6750083,2025-11-24 00:00:00,78.2,82.0,28.7,76.0,15.6,632.0,Moderate
Kalsia,30.1409213,77.6181226,2025-11-24 00:00:00,164.4,167.2,51.3,41.0,50.2,1116.0,Very Poor
Aamli Bangla,25.6339586,75.023386,2025-11-24 00:00:00,67.5,71.7,12.1,93.0,12.3,446.0,Moderate
Keshod,21.30113,70.2524024,2025-11-24 00:00:00,23.2,25.1,14.5,64.0,7.2,542.0,Good
Balimela,18.2296614,82.0630683,2025-11-24 00:00:00,21.2,22.1,19.5,18.0,2.2,345.0,Good
Hameergarh,25.1879327,74.631865,2025-11-24 00:00:00,62.2,65.4,7.8,101.0,20.5,458.0,Moderate
Panoh-I,31.5315758,76.2041705,2025-11-24 00:00:00,84.1,85.7,38.6,35.0,12.6,993.0,Moderate
Bitan,31.3296699,76.2406399,2025-11-24 00:00:00,113.6,115.3,59.9,15.0,16.5,982.0,Poor
Dulehar,31.3386604,76.2116627,2025-11-24 00:00:00,113.6,115.3,59.9,15.0,16.5,982.0,Poor
Satai,24.7226357,79.6331334,2025-11-24 00:00:00,71.2,78.0,6.4,91.0,8.9,370.0,Moderate
Buhana,28.2050936,75.8775043,2025-11-24 00:00:00,129.5,132.2,30.0,68.0,18.7,735.0,Very Poor
Barman,23.0315768,79.0215039,2025-11-24 00:00:00,91.3,96.2,7.6,70.0,9.3,448.0,Poor
Etawah,26.7780674,79.0220015,2025-11-24 00:00:00,118.0,122.0,35.7,47.0,16.7,993.0,Poor
Amaravati,16.5096679,80.5184535,2025-11-24 00:00:00,21.6,22.9,9.1,63.0,8.4,315.0,Good
Saiton,24.4281026,93.7504256,2025-11-24 00:00:00,36.7,38.4,13.8,33.0,3.8,380.0,Satisfactory
Siddhatek,18.4559315,74.7273064,2025-11-24 00:00:00,24.9,25.3,13.3,70.0,8.0,395.0,Good
Mahada,20.8603207,83.9633317,2025-11-24 00:00:00,61.5,62.2,16.5,53.0,14.7,520.0,Moderate
Pushauli,25.0966465,83.7269354,2025-11-24 00:00:00,157.4,163.9,21.2,85.0,27.2,909.0,Very Poor
Dhamnod,22.209838,75.4721181,2025-11-24 00:00:00,70.8,72.4,19.3,63.0,14.4,522.0,Moderate
Guljhiri,22.2080501,75.4535786,2025-11-24 00:00:00,70.8,72.4,19.3,63.0,14.4,522.0,Moderate
Pujali,22.4601371,88.1340191,2025-11-24 00:00:00,185.3,189.1,60.0,38.0,57.5,1196.0,Very Poor
Kalimpong,27.0702869,88.4723676,2025-11-24 00:00:00,56.7,58.2,17.2,93.0,5.2,584.0,Satisfactory
Sainj,30.9460804,77.8510094,2025-11-24 00:00:00,32.9,35.0,29.9,45.0,5.9,552.0,Satisfactory
Kannapuram,11.9792946,75.3167749,2025-11-24 00:00:00,17.6,18.0,17.7,61.0,4.6,406.0,Good
Khairabad,27.5301434,80.7524095,2025-11-24 00:00:00,115.9,118.0,25.4,48.0,21.0,770.0,Poor
Kala Amb,30.4977583,77.2109116,2025-11-24 00:00:00,71.7,72.6,35.4,18.0,13.2,496.0,Moderate
Panchada,18.9213612,82.9542311,2025-11-24 00:00:00,21.9,22.6,16.1,30.0,1.9,308.0,Good
Kasaragod,12.5035577,74.9907022,2025-11-24 00:00:00,8.2,9.1,4.2,93.0,2.8,376.0,Good
Valiyaparambu,10.2317086,76.2840831,2025-11-24 00:00:00,19.6,19.8,17.9,26.0,4.3,662.0,Good
Mipi HQ,28.9641685,95.8081308,2025-11-24 00:00:00,2.8,2.9,5.7,67.0,0.2,162.0,Good
Gobardanga,22.8774039,88.7643956,2025-11-24 00:00:00,120.6,126.7,29.6,69.0,14.8,947.0,Very Poor
Hayuliang,28.0759322,96.5429569,2025-11-24 00:00:00,3.5,3.8,5.1,50.0,0.1,156.0,Good
Plassey,23.7764847,88.2834273,2025-11-24 00:00:00,176.0,181.1,36.6,41.0,18.1,853.0,Very Poor
Kalna,23.2211183,88.3591889,2025-11-24 00:00:00,199.8,204.9,66.8,17.0,30.5,1174.0,Very Poor
Lamba,21.8998565,69.3171269,2025-11-24 00:00:00,23.9,27.2,3.5,89.0,5.1,336.0,Good
Bovikkanam,12.5077849,75.0965772,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,364.0,Good
Madanpur,23.0073045,88.4885561,2025-11-24 00:00:00,199.8,204.9,66.8,17.0,30.5,1372.0,Very Poor
Darappur,23.0658665,88.6526238,2025-11-24 00:00:00,162.5,168.1,47.5,28.0,14.6,1265.0,Very Poor
Bodeli,22.2748105,73.7166363,2025-11-24 00:00:00,59.3,61.0,23.9,48.0,9.5,406.0,Satisfactory
Taherpur,23.2613899,88.5376211,2025-11-24 00:00:00,199.8,204.9,66.8,17.0,30.5,1246.0,Very Poor
Ozhukarai,11.9414045,79.8064577,2025-11-24 00:00:00,7.3,10.1,2.6,72.0,1.0,223.0,Good
Duttapukur,22.7697267,88.5453683,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1202.0,Very Poor
Jalwara,26.2613222,85.8986449,2025-11-24 00:00:00,185.3,190.9,49.5,25.0,30.2,1068.0,Very Poor
Khutauna,26.5035775,86.3984531,2025-11-24 00:00:00,142.5,147.6,33.2,36.0,21.1,1564.0,Very Poor
Singampunari,10.1834134,78.4216117,2025-11-24 00:00:00,4.0,4.3,9.8,44.0,10.8,210.0,Good
Sholavandan,10.0209833,77.9612481,2025-11-24 00:00:00,10.6,10.7,16.7,30.0,7.5,350.0,Good
Sundarapandianpattinam,9.8416644,79.0981936,2025-11-24 00:00:00,4.8,6.0,6.5,51.0,4.6,198.0,Good
BANKATI,26.6911581,82.8804382,2025-11-24 00:00:00,106.4,109.2,16.0,66.0,19.6,586.0,Poor
Chemperi,12.0958199,75.5471122,2025-11-24 00:00:00,14.5,14.6,23.8,7.0,2.7,510.0,Good
Nagarukhra,22.9393029,88.6378742,2025-11-24 00:00:00,120.6,126.7,29.6,69.0,14.8,1141.0,Very Poor
Vandiperiyar,9.5729206,77.0918879,2025-11-24 00:00:00,2.4,2.4,7.3,39.0,1.6,209.0,Good
Muri,23.3770588,85.8657852,2025-11-24 00:00:00,174.6,179.7,61.0,36.0,75.4,416.0,Very Poor
Velliyanai,10.8453635,78.1196222,2025-11-24 00:00:00,12.1,13.3,18.7,39.0,13.3,248.0,Good
Labbaikudikadu,11.3924226,79.0217882,2025-11-24 00:00:00,6.3,7.0,10.4,49.0,10.5,265.0,Good
Keelaveliyur,10.7401259,78.4788516,2025-11-24 00:00:00,9.3,10.4,14.7,38.0,9.5,239.0,Good
Thogaimalai,10.7252251,78.4105931,2025-11-24 00:00:00,9.3,10.4,14.7,38.0,9.5,232.0,Good
Baranagar,22.6493438,88.3685302,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1350.0,Very Poor
Bhatpara,22.8464418,88.3856781,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1091.0,Very Poor
Kamarhati,22.6810246,88.3715343,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1125.0,Very Poor
Bandhabahal,21.7538698,83.8670969,2025-11-24 00:00:00,117.1,119.2,19.5,75.0,47.9,637.0,Poor
Barkagaon,23.8534682,85.216474,2025-11-24 00:00:00,127.1,135.5,15.7,82.0,15.9,525.0,Very Poor
Chas,23.6327987,86.1754033,2025-11-24 00:00:00,144.4,151.3,41.9,35.0,36.3,269.0,Very Poor
Baghuliaghat,26.0565077,93.1971692,2025-11-24 00:00:00,39.6,40.4,14.0,24.0,2.4,290.0,Satisfactory
Madhyamgram,22.6988821,88.4676873,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1233.0,Very Poor
Sitarampur,23.7229245,86.8932509,2025-11-24 00:00:00,114.3,119.7,33.1,50.0,37.1,435.0,Poor
Jharia,23.7407998,86.4145678,2025-11-24 00:00:00,148.1,154.1,45.3,42.0,35.8,535.0,Very Poor
Loyabad,23.7851288,86.3537139,2025-11-24 00:00:00,148.1,154.1,45.3,42.0,35.8,437.0,Very Poor
Baliapur,23.7200638,86.5252572,2025-11-24 00:00:00,148.1,154.1,45.3,42.0,35.8,418.0,Very Poor
Eru,20.9223191,72.9102287,2025-11-24 00:00:00,87.1,88.2,31.3,68.0,52.0,782.0,Moderate
Poraiyar,11.0232178,79.8337411,2025-11-24 00:00:00,6.6,10.0,1.0,69.0,0.1,202.0,Good
Sadar Bazar Ayodhya Cantt,26.7800854,82.1281309,2025-11-24 00:00:00,118.3,121.1,17.9,58.0,20.7,610.0,Poor
Jangalpara,22.7320451,88.2051515,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1055.0,Very Poor
Sector 31,30.6928569,76.8903249,2025-11-24 00:00:00,73.6,74.7,48.9,24.0,21.4,791.0,Moderate
Kakopathar,27.6325591,95.6625457,2025-11-24 00:00:00,36.1,36.8,15.3,14.0,2.8,240.0,Satisfactory
Bansberia,22.9600234,88.4053516,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1309.0,Very Poor
Periya,12.401643,75.0972916,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,361.0,Good
Jharda,23.6053728,75.7244253,2025-11-24 00:00:00,58.4,61.0,10.6,71.0,10.7,423.0,Satisfactory
Majari,20.1247202,79.0344858,2025-11-24 00:00:00,50.6,51.5,16.5,68.0,11.9,709.0,Satisfactory
Adityapur,22.7897134,86.1588085,2025-11-24 00:00:00,152.3,156.5,43.1,62.0,64.6,799.0,Very Poor
Kurawar,23.5120326,77.0251894,2025-11-24 00:00:00,72.6,75.9,10.1,71.0,7.4,414.0,Moderate
Gaurisagar Tiniali,26.9484393,94.53558,2025-11-24 00:00:00,49.5,50.4,22.8,26.0,4.9,787.0,Satisfactory
Talodhi,20.440887,79.6640539,2025-11-24 00:00:00,41.4,42.8,8.2,82.0,8.5,617.0,Satisfactory
Halisahar,22.9322475,88.4248587,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1251.0,Very Poor
Chaobok,24.6557921,93.9817782,2025-11-24 00:00:00,46.8,48.5,34.4,25.0,7.7,454.0,Satisfactory
Panathur,12.4571904,75.3557324,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,363.0,Good
Mulleria,12.5491976,75.1651189,2025-11-24 00:00:00,18.0,18.2,26.0,32.0,3.4,387.0,Good
Thengapattinam,8.2387015,77.1730989,2025-11-24 00:00:00,4.4,4.4,7.1,52.0,2.5,312.0,Good
Verinag,33.5392566,75.249875,2025-11-24 00:00:00,79.4,83.8,62.5,14.0,22.6,494.0,Moderate
Machlandapur,22.8562127,88.7485825,2025-11-24 00:00:00,120.6,126.7,29.6,69.0,14.8,1043.0,Very Poor
Bamangachi,22.7494881,88.5093006,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1233.0,Very Poor
Bira,22.790496,88.570449,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1145.0,Very Poor
Duderhama,34.2131638,74.7680951,2025-11-24 00:00:00,34.8,37.4,29.1,36.0,14.8,515.0,Satisfactory
Mandla,22.597808,80.3720781,2025-11-24 00:00:00,78.5,82.9,11.0,84.0,15.0,440.0,Moderate
Kadungathukundu,10.9397788,75.9762852,2025-11-24 00:00:00,22.4,22.6,13.8,69.0,7.9,615.0,Good
Singa,28.8204142,95.1833642,2025-11-24 00:00:00,2.3,2.6,1.1,55.0,0.2,155.0,Good
Jaboka,26.9342978,95.1433603,2025-11-24 00:00:00,10.6,11.0,5.7,4.0,0.2,283.0,Good
